tier,leagueId,queue,name,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,49VuaNF3WVxV2w1qYDJbyRopCguXQaYWFUHlM4YxBSfAYlg,Shadow Chloe,238,I,72,56,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,eo8X2cvi0XwrLiOdYcwYsUz_XgKG8RB87tkc2pTQUmWAzqY,Serin,293,I,54,44,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,l1qtGxTlkDMbQ4lHseau7bigvHPqNmu5QwET16WMSEoAjmA,wo ai ni gyu ri,203,I,68,56,False,False,True,True
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,W1Bh7i83Nn-ECQv-e8AC142ZH8dQoiJ7rKFC4ASY6i4Y-WU,ren jian,285,I,62,51,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,TjU5nGKaQxft8-6FR2K6Q5gsZCNI73U6H40bwmW_rN27MZg,Never Stop Me,463,I,90,80,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,-NPE5RP5ExwHnAFYzlDJ__XjUmQCzaYlRugdutNW248FPCk,Indexy,261,I,72,63,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,TQBpzF23gpyvsuuamPriCaD6fsKMc0k3AvyEYCaSN-ajkrw,skuzhiwanjiaOwO,336,I,68,47,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,5tWPXPD9YFtVEgQ16nH1TcqguNxhhnYhtApDDRm44BqnQgw,Enosh3,224,I,56,43,False,False,True,True
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,LKOG7yDDwiPwLzx_p3Bb1fG8MPhAP_irE3JuILxwC5MPnoM,Slow start 1,214,I,58,57,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,0bgZmmQ4jwgbKRBT7F0HYAjHrOZnrz4q_FJyfbz58lmTSkI,Gen G Quid,449,I,81,74,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,cvLRSL9oUpWXmeKneBMJepmgznORjhe82WPXWljN9fcaoLA,qazesc,301,I,46,31,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,y05FeXxsdQmd0K-lRUEk0S0G4WMMhORYLKV9NYYzTXy8gVbWIOO2Tx3uaA,zejingxingnai,135,I,77,75,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,69CJYAxCxoqM43w15hph4u6IdvfP9EdHGYUho1fhrOHhPYzLYYaqtjKMCg,Hierba Mala,279,I,47,33,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,-IUgvtxR-2gGnaHfvqbf3nzBB8BvjLmHcqUGxurpGnEFe2A,하루만너가될래 ,260,I,77,63,False,False,True,False
GRANDMASTER,fb70e956-13b0-39b2-a1c7-ddf8ae843fcd,RANKED_SOLO_5x5,Corki's Scouts,Aq7Zzc4FwU72trVrhxDIJr_hMtd-hWeUQsRIEx2RHrX1GjM,쿠 리,340,I,69,57,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,bXAhOKo3IIcuhOF3xA9y1-6YlYd3k8UCHqc5Ei1QCB1nwcM,전설이 될 남자,76,I,90,86,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,yFcR_ZA8z4S4aRRC2sJGDq_1yF-FDJ3zVnmIMubYQazyJ7o,간다라쿤다,1,I,34,28,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,L9xNKWg_Y_9gfhvg9U_Dyv1mfx9EjzchVxnLTTVLW1Rg118,포퉁이,1,I,24,17,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,3uMRhPXI-zxgcA4AaiY9-_ogwJove51z_ylIgC2vKq0Flmo,원딜몰래대포먹기,1,I,48,14,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,ba7zlSbb1b2p-zdUItfzIp_p-GXnxbJeu-X2UcA3Top48yQ,FA TaNa,47,I,26,18,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,NjnI8Ff4ejQgGPE5DtQSyewueJeq4RRtZ7jBQBP8kt9eiEx5LuF0Hm-NgA,sangengbanye,18,I,29,24,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,-N_LEjc5SjBcqZoSa7kBvc4ngdIOH_27_wKLgzsLwXwGB1Q,NoJlhye,117,I,38,30,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Z9yKGom3Z33I5tZ3IzMt7Zg6Fw-64KgvHhn60J8Es4DZkIvzAyyPAfb4gg,LSB Prince,135,I,43,34,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,mzXIUy6f15lw0NshqxEhaLdAgcOhuGy8Ste7elDI6E1jvuqT6BjolQIflQ,SUPDOG 12,28,I,41,31,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,toQ7XnYm33mv3nHoPzB0MRt5Sd4TNpPDSe913esKtm1veQ,Geng jg test,0,I,46,34,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,OQzwgtYBzOOQ9_IN6R1uE8wjEYiiVO2WFdIU8qWd38F11pM,광연4,1,I,33,28,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,AnTmT9XmW4HLEBQUIiHa4FlVVl77in9UOiI0tEzUCRkgMvb5xgk43jmVJA, Happiness21,141,I,53,47,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,aZzAuUksBzciFDzazabuj8T0-TdRZxIqBDUZjryTh2KTId0,선이냥,37,I,29,15,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,P2NK6iVITCg2qYCDHfyffar1Sr00AZMT2E51Pd5HGBXHvaqzN4nDyXXsVg,Drizzle1,22,I,42,39,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,9L1y8otr270HlitYDrlrg8CMqfaV-l6LJ1vO7FyYCmz8Knc,Lehends,98,I,32,30,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,mEUdcRTm497GXouQX_1Jh5IcZxaeYtN4vun_IpI5NKiXubE,EIderwood,31,I,43,40,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,RShNNOX3_YndeLgllDFy9KnaPTiXgLEE8ncII6MJ55Uyj-6x9Koq-N14PA,aiwujiwu,41,I,46,30,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,XsGVfSX7TqGIW4EPdUtYpxZyqX9c_2DV9HWVeC7Iay1M3g,김눌엉,109,I,54,45,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,txXJ3ELsi_VUFH26-_0Lt_zPVIB5Lk_TC8Gx9LDhpzeLYp7QYyjWdmBGWw,못이겨서미안해요,1,I,41,38,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,9BKMqV8HbIlvrN5WH1nCoyJ_N-p0LnmhE62NoFKcAMauzB0,Medication,1,I,50,45,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,CxzOUY1oaz1_AJRrwmci8A_VPTtYo_sRoyDxZNeB540Ofg0,dykx,106,I,38,24,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,lRJEZxp5-UxhMPqiVDylVvlv9rcuxkJS8UGmziIRLN88SRAmOy9tD-HNJg,GALIGALI,61,I,29,23,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,pwuBIdk3vuFHVFjSwwooxUtQhIWORriY0eHQXBtWtbnKqficEa_rbTTTgw,WEzhao522284765,35,I,34,28,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,dfb_YYnK8QTcuPlRXvYlxu3jZ69J_4tjEJ19x23Wv3mcjZU,다없수질,41,I,30,30,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,JlaxrX-9p9dhCcJue7aCF94FbC_tl71YoNFnDrk-xbiGvfaOg9WogTD4lQ,Estoy muerta,66,I,35,27,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,MiR6JWXYJtZntOGwZph8Lmk67dR5eahQS2UPqAxlU1JAo285,haoye,96,I,75,73,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,cuEMXldwUxslBCA-5f6T0C1a9c2lw2gZ_FuAeq1OwmmGY0QE7r5NlcO6aA,hope3,49,I,25,26,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,6XNI2wUUS2B5ECj1zo6LQ9j0dikW4dpdAJrJ36_yNHRsBJU,Let me sup,123,I,30,25,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Crp_-gyEO_9ReKey5fbXPpIhJBtQVB2b_h6RDG9mW8rDEqmWam-OpVyCfw,대빵이 출격,4,I,21,14,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,T2HwTlkPUbn9JsKm345vn4xBWZstb5xkb332-uxosDTufoc,쉐도우 호프,119,I,45,34,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,LxwCixwnU9vcV_QUN4X8dKysNTYNYPn5HSK4yo9SEEei_Pd8b21AddOiuA,DGG An jiang OvO,20,I,30,15,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,y9R3TadsC2QgtwbfNMqf9pArvEReN83s2Af6EESImr-mqw,Twitch 다훈갓,67,I,41,31,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,sKT0OWlaWvoUdG48eM3JBktytLY3ao4Ksm8wnQUsBFETqvk,Quad,99,I,45,36,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,7JGMC71ex8Orsfs5yp3bRVV3j4jxzXuKb2dleaUp60KgSWdkJz-bnv2bFA,Wenmin,69,I,80,76,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,cgjtr88QgXl8C4vR5k1rqQJ1XmABLoqK5zN4yhiqymgrtBbFspcAmtS-Wg,와리가리 피하기,51,I,76,73,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,A3nwkvoQM21SD84_Nl0JgbbW68ZRo_M2zMqLcdfS1R7pjUXkh_zDCBevkQ,05yearAD,18,I,56,50,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,2AnmVe8u35aIgsBifkvJ-EDWKK1Req8C6A8zOz1Qd9uNZNxg,Afreeca 말레맨,67,I,47,40,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,qoiJjzKvg7LgX88tYjmVc2pEEMtiZ-Fi8cjRfZhG5p49nwzy9fP885hZKA,날 누가 먹을건대,108,I,57,48,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,7620PHRAObIe5Ho8--lBxeo-2DVMyat3UvBpqftoR5AT_fA,12o clock sleep,88,I,75,72,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,DNRJQ4Vn1kFQ7VrIRvtHR72rQHkGEFQGQFo9af2xZ3Zew48,XiaoHuaSheng7,116,I,29,16,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,apNMlAxeFhr4TFJkBCOoAlTBjclzfKEpBnFI99CIillEycXmPcHis74rrQ,zxcvyn,74,I,44,39,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,p2H-WQB61jiwjZCUT-LqvhGIYT_LCcXf2x_8JhVl27ISpKc,Slayerz1,0,I,22,9,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,PW09YSQaojHd86kQGk7ruJwaZMOmJj-Md7QdA7ROkUCR0wBJrZYvwMm0MQ,zhenderlp,25,I,32,26,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,ALvWf5nYm3enAY2uoALxi8Tq1JNqxxbUl6_wGXFiitgp4dI,iChii ni Nanachi,84,I,58,46,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,UcxwkJMWo3kcC7ZcXQiA0tdxyTeF9B69VRsDZC8DJDAeyk4,Balboa,1,I,42,33,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Wkwk7ScmULgJ-WsEi6VDbNlB02Kt78Lm6eyIKzZieFa_pBY,Eslnd,1,I,32,22,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,G9MqUZKOoNjjffgsj-9UN43ho6y3Nr7wy1eZvuzdBCw2uoU,실수는실력,54,I,31,22,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,0DCbXsLAo-ACwBXRAskdX6B0bi68NFVTF__AAvFjvmc_7rc,Jeong Tae Hyeong,19,I,56,53,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,o0DCcOPVXnHgi8ylxSVVGPW7SIP9E2jtSHLIm3TrMcIo19s,나나짜짜박박미드,209,I,34,20,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,dzCbplWJQAgmsUAcxlTU9106ywFNr__41PMGI5EA49Q5WQ,안 헌,18,I,65,57,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,aPtR0ncoNlxIkGc5etrkr4sDVylI6w_R_EjZ6sXetF00ayg,SounDA,29,I,50,50,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,JZMRIKr06JhtQaek0x3fKlr4-YPW5yyYZAawkyofOUKptY8,JD fans,38,I,73,66,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,YMEs5IVab_p1ajesc4fSeOeUvjFzmIbUuorWG5stezjPuA,20050916,1,I,24,17,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,SCISLnZj2f2WhPnOqR66pJndVXJrWHI39L1T80JAgUfScJI,안아줄게용,36,I,33,21,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,LJ8_R0A0KGd7UhLNJ00ZARcge8aS57DaPqE8AktEFh0bjPqA32iPoCwWcQ,SOCRYDONTGETUPTO,0,I,39,38,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,4PAqQh20B4vPV5pLjXKCQVVnExH2LouBLlJvcoYGVTWuzms,그냥 벽,1,I,37,26,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,fcsSUjrbIw1cgHjCZjgardWCssD0Rt5PqLmVCZp1TerldDI,BT Beard,129,I,74,64,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,cn3AOXjSrznW_W0ADzvk-Xe93iaez5kJZYsuYkzwsLmqpuw,ggggggffggg,64,I,23,13,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,FRxZlFszTLyQYvpDi39YjB38Gy7q0tCb-jL5M7NDT9EElZw,impupupu,19,I,27,24,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,axx9TidFlaEs_AhxFINXTBsi7k0hXk0K-e3E8FHalC8fyXmyUObwWG4Cxg,Like 1999,1,I,31,27,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,gvAsTphwhzMcMZShHlc8dXiZuuM8w_A4x1jIt0Orwxd2wRc,숟호신,100,I,53,39,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,qmvEzZ4tOanRwpUJwe4Wv-jYjJmqL398CJ4VS-StosE41fQLKqITVRtx8A,manmanO,71,I,22,11,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,N4VEwZkJQqzB_50oyK_FmXsoimzIjFhd10v4d2E19NeGV4Y,Assault0,47,I,84,74,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,QIlixWoAlxNGeJKQyu7KZkdH5xnncybM02P5sn5C79PpMkU,Brrain,6,I,36,29,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,9M47BXx4ZSSDydIri-1Cq3Ce4dQ-8Bg--wGs8Dza7MIiaV_5,BT Dosa ,29,I,58,57,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,zo7F9NDarUeUE65H3pAmjb_onCvMF_O5OMk8mColMns5s60,DK ShowMaker,12,I,15,9,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,jkyDITSLVHuXIEogM9z5y8qEQUsSA9S2xhpC1Uqy5lW9QzI,DK Kingdom,124,I,46,43,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,gLlLbnfE7x8I21716JRByKvrmc4aojZTyGn_LNRChOZ0cvFlGBJrqwL3lA,21year0120,45,I,34,32,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,WMR-36E7HA7-_Tm2pyxkzSwTRGD9tgVEX_LUQ8pcRbflhiA,AnkhL,34,I,42,29,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,VYQN_TAxTsC-Mb5hzPOvn38Ek7bcXcKaqDegnhwZyuII8TU,HLE Roamer,54,I,34,25,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,n9UpEwsN3wvnBzZyhT9kOGdmsedavAFX-H30O2ZShM9vC-8,cvMex,92,I,72,61,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,RSwhcmB_y12-JvZb09tZnBTKEbvoUMPSvNKmjeyL7nXzoBo,Zrs,21,I,26,19,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,QgcjskBIf93sQBvAZ0o9xi1P4DrTTot9CnZ6xi-PASUgenM,lichungang yyds,8,I,37,20,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,uOX1GYmV_Yaxp4alkm9cn4C8Dc49vGB7eYRDvyDSZnC55fg,감정 X,0,I,64,51,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,HeU-iEcLdLjEbvMwmlD859SddJMsQH6A3lncJeeXOekesYkU_A74oaT2HA,aaabbccdd,214,I,113,101,True,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,f4wbCI9r-VXkSfWOdIFWTp0McpY9Dc3XiqqqsWjDjftbP64,BRO Hena,104,I,30,25,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,eWLDuilIIpuHTKMyBgc6RmwimCJGEeG4i3HjjX6OKmvWMAptSp8JID31mA,C1awsome,0,I,36,31,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,oUC75fxOa7I5TV85Z52jmg5QpFfE5_AHeJobU-jPaOT42h1H6aghcSKBVw,Time Flies xx,58,I,68,59,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,oAFiGlQo21l-hzNleRy348z0uByeTfBcCz9GeefBw4-yzlc,KT Way,193,I,35,26,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,yxNlq3h52mXAPm4XrE3F12uusiwzC9hPJBZyp5s7nM3Kjk7j6g4zZ0C-Fw,zuiaimiaomiao,0,I,52,52,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,ncueLsybU9w57mLlXL1PvFDMEaMhsADA5SBEk4uBtZPPDycmIWNuk9cpyg,돌진돌진,26,I,33,32,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,wPpJ36ezpGKQxBIldSp-H8bISmxBI4evCZFFjTlCRcGHUiIxDZGcUUnFTw,aaasdfg,1,I,20,15,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,SxcL1JxM_iJRJay3kCi22JoPSTzTU8v8N7DONyPTBROeYk5jFKVIlevJUg,BOSS뽐내는,19,I,31,23,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,hsPcv4za0aDWdg_-qzxFsok-l0yG2kACsl0aez050Q6FoQsOFll9PQzoMQ,Top clown,240,I,56,44,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,g9fDIftfQofeC4RUwcfaF-aTJe6aWvvhJXq2jO3Ou8AHgxw,L1sure,34,I,46,43,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,-4yU9Po_fireWhIvCp3_sQJnskNBvLcgqcAZI-jQ8_rfVQw,오경구,1,I,32,23,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,qqEGLzMB8U0YTt-F2z30VeXBkMtVV5qvtv2OliBpCXE1nVWB7K_tUKO38w,05 11 20,0,I,58,52,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,-7wKJ0ZnBOb5jT3jdBDZOz5jswcL2IfnydrvkaYEbV-URgQ,3 ap dodge,14,I,41,29,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,T075bJynM4HLfqG4YSbENgRSPvtltsoKPjuNYeF_JYYGGWs,ANG TV,60,I,25,16,False,False,True,True
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,-0QCiUhRawfaw2P_c890pIY8tzkin0RFcJU1NhF0MWaF9Q,조광희,34,I,41,38,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Ox3g9aHAEaST6MFOA_MaHwhGlA8GIKVNh7x4If_yIazsg9mmXjYFJPNepw,BT Double,24,I,47,44,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,6kB0lDsYWLVTQpQmLxySzTzoSyFYZrUPHH9KaB8Obi_jNGunzbRhFpwUuA,Hanasanaide,119,I,57,49,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,7a9IB1gFCN9quMwjSgOjsBbUvFf1W-brvEWob0-k7NpObNB1Vh7rtg6xTw,asdqaqabcc,33,I,45,46,False,False,False,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Df1c0Q9N4ElG_nusSqjqfJJrnLIDKZJppfW_g_qJBRJ_o4k,yoyzxzx,4,I,40,23,False,False,True,False
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,S9MuA4tHzYD6iICunIAg6YCPAPnqPQI5RUkeQoyb-KTvRw,HLE Key1,32,I,32,28,False,False,True,False
